312,Male,0.0,FIT
313,Male,0.0,FIT
314,Male,0.0,FIT
315,Male,0.0,FIT
316,Male,0.0,FIT
317,Male,0.0,FIT
318,Male,0.0,FIT
319,Male,0.0,FIT
320,Male,0.0,FIT
321,Male,0.0,FIT
322,Male,0.0,FIT
323,Male,0.0,FIT
324,Male,0.0,FIT
325,Male,0.0,FIT
326,Male,0.0,FIT
327,Male,0.0,FIT
328,Male,0.0,FIT
329,Male,0.0,FIT
330,Male,0.0,FIT
331,Male,0.0,FIT
332,Male,0.0,FIT
333,Male,0.0,FIT
334,Male,0.0,FIT
335,Male,0.0,FIT
336,Male,0.0,FIT
337,Male,0.0,FIT
338,Male,0.0,FIT
339,Male,0.0,FIT
340,Male,0.0,FIT
341,Male,0.0,FIT
342,Male,0.0,FIT
343,Male,0.0,FIT
344,Male,0.0,FIT
345,Male,0.0,FIT
346,Male,0.0,FIT
347,Male,0.0,FIT
348,Male,0.0,FIT
349,Male,0.0,FIT
350,Male,0.0,FIT
351,Male,0.0,FIT
352,Male,0.0,FIT
353,Male,0.0,FIT
354,Male,0.0,FIT
355,Male,0.0,FIT
356,Male,0.0,FIT
357,Male,0.0,FIT
358,Male,0.0,FIT
359,Male,0.0,FIT
360,Male,0.0,FIT
361,Male,0.0,FIT
362,Male,0.0,FIT
363,Male,0.0,FIT
364,Male,0.0,FIT
365,Male,0.0,FIT
366,Male,0.0,FIT
367,Male,0.0,FIT
368,Male,0.0,FIT
369,Male,0.0,FIT
370,Male,0.0,FIT
371,Male,0.0,FIT
372,Male,0.0,FIT
373,Male,0.0,FIT
374,Male,0.0,FIT
375,Male,0.0,FIT
376,Male,0.0,FIT
377,Male,0.0,FIT
378,Male,0.0,FIT
379,Male,0.0,FIT
380,Male,0.0,FIT
381,Male,0.0,FIT
382,Male,0.0,FIT
383,Male,0.0,FIT
384,Male,0.0,FIT
385,Male,0.0,FIT
386,Male,0.0,FIT
387,Male,0.0,FIT
388,Male,0.0,FIT
389,Male,0.0,FIT
390,Male,0.0,FIT
391,Male,0.0,FIT
392,Male,0.0,FIT
393,Male,0.0,FIT
394,Male,0.0,FIT
395,Male,0.0,FIT
396,Male,0.0,FIT
397,Male,0.0,FIT
398,Male,0.0,FIT
399,Male,0.0,FIT
400,Male,0.0,FIT
401,Male,0.0,FIT
402,Male,0.0,FIT
403,Male,0.0,FIT
404,Male,0.0,FIT
405,Male,0.0,FIT
406,Male,0.0,FIT
407,Male,0.0,FIT
408,Male,0.0,FIT
409,Male,0.0,FIT
410,Male,0.0,FIT
411,Male,0.0,FIT
412,Male,0.0,FIT
413,Male,0.0,FIT
414,Male,0.0,FIT
415,Male,0.0,FIT
416,Male,0.0,FIT
417,Male,0.0,FIT
418,Male,0.0,FIT
419,Male,0.0,FIT
420,Male,0.0,FIT
421,Male,0.0,FIT
422,Male,0.0,FIT
423,Male,0.0,FIT
424,Male,0.0,FIT
425,Male,0.0,FIT
426,Male,0.0,FIT
427,Male,0.0,FIT
428,Male,0.0,FIT
429,Male,0.0,FIT
430,Male,0.0,FIT
431,Male,0.0,FIT
432,Male,0.0,FIT
433,Male,0.0,FIT
434,Male,0.0,FIT
435,Male,0.0,FIT
436,Male,0.0,FIT
437,Male,0.0,FIT
438,Male,0.0,FIT
439,Male,0.0,FIT
440,Male,0.0,FIT
441,Male,0.0,FIT
442,Male,0.0,FIT
443,Male,0.0,FIT
444,Male,0.0,FIT
445,Male,0.0,FIT
446,Male,0.0,FIT
447,Male,0.0,FIT
448,Male,0.0,FIT
449,Male,0.0,FIT
450,Male,0.0,FIT
451,Male,0.0,FIT
452,Male,0.0,FIT
453,Male,0.0,FIT
454,Male,0.0,FIT
455,Male,0.0,FIT
456,Male,0.0,FIT
457,Male,0.0,FIT
458,Male,0.0,FIT
459,Male,0.0,FIT
460,Male,0.0,FIT
461,Male,0.0,FIT
462,Male,0.0,FIT
463,Male,0.0,FIT
464,Male,0.0,FIT
465,Male,0.0,FIT
466,Male,0.0,FIT
467,Male,0.0,FIT
468,Male,0.0,FIT
469,Male,0.0,FIT
470,Male,0.0,FIT
471,Male,0.0,FIT
472,Male,0.0,FIT
473,Male,0.0,FIT
474,Male,0.0,FIT
475,Male,0.0,FIT
476,Male,0.0,FIT
477,Male,0.0,FIT
478,Male,0.0,FIT
479,Male,0.0,FIT
480,Male,0.0,FIT
481,Male,0.0,FIT
482,Male,0.0,FIT
483,Male,0.0,FIT
484,Male,0.0,FIT
485,Male,0.0,FIT
486,Male,0.0,FIT
487,Male,0.0,FIT
488,Male,0.0,FIT
489,Male,0.0,FIT
490,Male,0.0,FIT
491,Male,0.0,FIT
492,Male,0.0,FIT
493,Male,0.0,FIT
494,Male,0.0,FIT
495,Male,0.0,FIT
496,Male,0.0,FIT
497,Male,0.0,FIT
498,Male,0.0,FIT
499,Male,0.0,FIT
500,Male,0.0,FIT
501,Male,0.0,FIT
502,Male,0.0,FIT
503,Male,0.0,FIT
504,Male,0.0,FIT
505,Male,0.0,FIT
506,Male,0.0,FIT
507,Male,0.0,FIT
508,Male,0.0,FIT
509,Male,0.0,FIT
510,Male,0.0,FIT
511,Male,0.0,FIT
512,Male,0.0,FIT
513,Male,0.0,FIT
514,Male,0.0,FIT
515,Male,0.0,FIT
516,Male,0.0,FIT
517,Male,0.0,FIT
518,Male,0.0,FIT
519,Male,0.0,FIT
520,Male,0.0,FIT
521,Male,0.0,FIT
522,Male,0.0,FIT
523,Male,0.0,FIT
524,Male,0.0,FIT
525,Male,0.0,FIT
526,Male,0.0,FIT
527,Male,0.0,FIT
528,Male,0.0,FIT
529,Male,0.0,FIT
530,Male,0.0,FIT
531,Male,0.0,FIT
532,Male,0.0,FIT
533,Male,0.0,FIT
534,Male,0.0,FIT
535,Male,0.0,FIT
536,Male,0.0,FIT
537,Male,0.0,FIT
538,Male,0.0,FIT
539,Male,0.0,FIT
540,Male,0.0,FIT
541,Male,0.0,FIT
542,Male,0.0,FIT
543,Male,0.0,FIT
544,Male,0.0,FIT
545,Male,0.0,FIT
546,Male,0.0,FIT
547,Male,0.0,FIT
548,Male,0.0,FIT
549,Male,0.0,FIT
550,Male,0.0,FIT
551,Male,0.0,FIT
552,Male,0.0,FIT
553,Male,0.0,FIT
554,Male,0.0,FIT
555,Male,0.0,FIT
556,Male,0.0,FIT
557,Male,0.0,FIT
558,Male,0.0,FIT
559,Male,0.0,FIT
560,Male,0.0,FIT
561,Male,0.0,FIT
562,Male,0.0,FIT
563,Male,0.0,FIT
564,Male,0.0,FIT
565,Male,0.0,FIT
566,Male,0.0,FIT
567,Male,0.0,FIT
568,Male,0.0,FIT
569,Male,0.0,FIT
570,Male,0.0,FIT
571,Male,0.0,FIT
572,Male,0.0,FIT
573,Male,0.0,FIT
574,Male,0.0,FIT
575,Male,0.0,FIT
576,Male,0.0,FIT
577,Male,0.0,FIT
578,Male,0.0,FIT
579,Male,0.0,FIT
580,Male,0.0,FIT
581,Male,0.0,FIT
582,Male,0.0,FIT
583,Male,0.0,FIT
584,Male,0.0,FIT
585,Male,0.0,FIT
586,Male,0.0,FIT
587,Male,0.0,FIT
588,Male,0.0,FIT
589,Male,0.0,FIT
590,Male,0.0,FIT
591,Male,0.0,FIT
592,Male,0.0,FIT
593,Male,0.0,FIT
594,Male,0.0,FIT
595,Male,0.0,FIT
596,Male,0.0,FIT
597,Male,0.0,FIT
598,Male,0.0,FIT
599,Male,0.0,FIT
600,Male,0.0,FIT
601,Male,0.0,FIT
602,Male,0.0,FIT
603,Male,0.0,FIT
604,Male,0.0,FIT
605,Male,0.0,FIT
606,Male,0.0,FIT
607,Male,0.0,FIT
608,Male,0.0,FIT
609,Male,0.0,FIT
610,Male,0.0,FIT
611,Male,0.0,FIT
612,Male,0.0,FIT
613,Male,0.0,FIT
614,Male,0.0,FIT
615,Male,0.0,FIT
616,Male,0.0,FIT
617,Male,0.0,FIT
618,Male,0.0,FIT
619,Male,0.0,FIT
620,Male,0.0,FIT
621,Male,0.0,FIT
622,Male,0.0,FIT
623,Male,0.0,FIT
624,Male,0.0,FIT
625,Male,0.0,FIT
626,Male,0.0,FIT
627,Male,0.0,FIT
628,Male,0.0,FIT
629,Male,0.0,FIT
630,Male,0.0,FIT
631,Male,0.0,FIT
632,Male,0.0,FIT
633,Male,0.0,FIT
634,Male,0.0,FIT
635,Male,0.0,FIT
636,Male,0.0,FIT
637,Male,0.0,FIT
638,Male,0.0,FIT
639,Male,0.0,FIT
640,Male,0.0,FIT
641,Male,0.0,FIT
642,Male,0.0,FIT
643,Male,0.0,FIT
644,Male,0.0,FIT
645,Male,0.0,FIT
646,Male,0.0,FIT
647,Male,0.0,FIT
648,Male,0.0,FIT
649,Male,0.0,FIT
650,Male,0.0,FIT
651,Male,0.0,FIT
652,Male,0.0,FIT
653,Male,0.0,FIT
654,Male,0.0,FIT
655,Male,0.0,FIT
656,Male,0.0,FIT
657,Male,0.0,FIT
658,Male,0.0,FIT
659,Male,0.0,FIT
660,Male,0.0,FIT
661,Male,0.0,FIT
662,Male,0.0,FIT
663,Male,0.0,FIT
664,Male,0.0,FIT
665,Male,0.0,FIT
666,Male,0.0,FIT
667,Male,0.0,FIT
668,Male,0.0,FIT
669,Male,0.0,FIT
670,Male,0.0,FIT
671,Male,0.0,FIT
672,Male,0.0,FIT
673,Male,0.0,FIT
674,Male,0.0,FIT
675,Male,0.0,FIT
676,Male,0.0,FIT
677,Male,0.0,FIT
678,Male,0.0,FIT
679,Male,0.0,FIT
680,Male,0.0,FIT
681,Male,0.0,FIT
682,Male,0.0,FIT
683,Male,0.0,FIT
684,Male,0.0,FIT
685,Male,0.0,FIT
686,Male,0.0,FIT
687,Male,0.0,FIT
688,Male,0.0,FIT
689,Male,0.0,FIT
690,Male,0.0,FIT
691,Male,0.0,FIT
692,Male,0.0,FIT
693,Male,0.0,FIT
694,Male,0.0,FIT
695,Male,0.0,FIT
696,Male,0.0,FIT
697,Male,0.0,FIT
698,Male,0.0,FIT
699,Male,0.0,FIT
700,Male,0.0,FIT
701,Male,0.0,FIT
702,Male,0.0,FIT
703,Male,0.0,FIT
704,Male,0.0,FIT
705,Male,0.0,FIT
706,Male,0.0,FIT
707,Male,0.0,FIT
708,Male,0.0,FIT
709,Male,0.0,FIT
710,Male,0.0,FIT
711,Male,0.0,FIT
712,Male,0.0,FIT
713,Male,0.0,FIT
714,Male,0.0,FIT
715,Male,0.0,FIT
716,Male,0.0,FIT
717,Male,0.0,FIT
718,Male,0.0,FIT
719,Male,0.0,FIT
720,Male,0.0,FIT
721,Male,0.0,FIT
722,Male,0.0,FIT
723,Male,0.0,FIT
724,Male,0.0,FIT
725,Male,0.0,FIT
726,Male,0.0,FIT
727,Male,0.0,FIT
728,Male,0.0,FIT
729,Male,0.0,FIT
730,Male,0.0,FIT
731,Male,0.0,FIT
732,Male,0.0,FIT
733,Male,0.0,FIT
734,Male,0.0,FIT
735,Male,0.0,FIT
736,Male,0.0,FIT
737,Male,0.0,FIT
738,Male,0.0,FIT
739,Male,0.0,FIT
740,Male,0.0,FIT
741,Male,0.0,FIT
742,Male,0.0,FIT
743,Male,0.0,FIT
744,Male,0.0,FIT
745,Male,0.0,FIT
746,Male,0.0,FIT
747,Male,0.0,FIT
748,Male,0.0,FIT
749,Male,0.0,FIT
750,Male,0.0,FIT
751,Male,0.0,FIT
752,Male,0.0,FIT
753,Male,0.0,FIT
754,Male,0.0,FIT
755,Male,0.0,FIT
756,Male,0.0,FIT
757,Male,0.0,FIT
758,Male,0.0,FIT
759,Male,0.0,FIT
760,Male,0.0,FIT
761,Male,0.0,FIT
762,Male,0.0,FIT
763,Male,0.0,FIT
764,Male,0.0,FIT
765,Male,0.0,FIT
766,Male,0.0,FIT
767,Male,0.0,FIT
768,Male,0.0,FIT
769,Male,0.0,FIT
770,Male,0.0,FIT
771,Male,0.0,FIT
772,Male,0.0,FIT
773,Male,0.0,FIT
774,Male,0.0,FIT
775,Male,0.0,FIT
776,Male,0.0,FIT
777,Male,0.0,FIT
778,Male,0.0,FIT
779,Male,0.0,FIT
780,Male,0.0,FIT
781,Male,0.0,FIT
782,Male,0.0,FIT
783,Male,0.0,FIT
784,Male,0.0,FIT
785,Male,0.0,FIT
786,Male,0.0,FIT
787,Male,0.0,FIT
788,Male,0.0,FIT
789,Male,0.0,FIT
790,Male,0.0,FIT
791,Male,0.0,FIT
792,Male,0.0,FIT
793,Male,0.0,FIT
794,Male,0.0,FIT
795,Male,0.0,FIT
796,Male,0.0,FIT
797,Male,0.0,FIT
798,Male,0.0,FIT
799,Male,0.0,FIT
800,Male,0.0,FIT
801,Male,0.0,FIT
802,Male,0.0,FIT
803,Male,0.0,FIT
804,Male,0.0,FIT
805,Male,0.0,FIT
806,Male,0.0,FIT
807,Male,0.0,FIT
808,Male,0.0,FIT
809,Male,0.0,FIT
810,Male,0.0,FIT
811,Male,0.0,FIT
812,Male,0.0,FIT
813,Male,0.0,FIT
814,Male,0.0,FIT
815,Male,0.0,FIT
816,Male,0.0,FIT
817,Male,0.0,FIT
818,Male,0.0,FIT
819,Male,0.0,FIT
820,Male,0.0,FIT
821,Male,0.0,FIT
822,Male,0.0,FIT
823,Male,0.0,FIT
824,Male,0.0,FIT
825,Male,0.0,FIT
826,Male,0.0,FIT
827,Male,0.0,FIT
828,Male,0.0,FIT
829,Male,0.0,FIT
830,Male,0.0,FIT
831,Male,0.0,FIT
832,Male,0.0,FIT
833,Male,0.0,FIT
834,Male,0.0,FIT
835,Male,0.0,FIT
836,Male,0.0,FIT
837,Male,0.0,FIT
838,Male,0.0,FIT
839,Male,0.0,FIT
840,Male,0.0,FIT
841,Male,0.0,FIT
842,Male,0.0,FIT
843,Male,0.0,FIT
844,Male,0.0,FIT
845,Male,0.0,FIT
846,Male,0.0,FIT
847,Male,0.0,FIT
848,Male,0.0,FIT
849,Male,0.0,FIT
850,Male,0.0,FIT
851,Male,0.0,FIT
852,Male,0.0,FIT
853,Male,0.0,FIT
854,Male,0.0,FIT
855,Male,0.0,FIT
856,Male,0.0,FIT
857,Male,0.0,FIT
858,Male,0.0,FIT
859,Male,0.0,FIT
860,Male,0.0,FIT
861,Male,0.0,FIT
862,Male,0.0,FIT
863,Male,0.0,FIT
864,Male,0.0,FIT
865,Male,0.0,FIT
866,Male,0.0,FIT
867,Male,0.0,FIT
868,Male,0.0,FIT
869,Male,0.0,FIT
870,Male,0.0,FIT
871,Male,0.0,FIT
872,Male,0.0,FIT
873,Male,0.0,FIT
874,Male,0.0,FIT
875,Male,0.0,FIT
876,Male,0.0,FIT
877,Male,0.0,FIT
878,Male,0.0,FIT
879,Male,0.0,FIT
880,Male,0.0,FIT
881,Male,0.0,FIT
882,Male,0.0,FIT
883,Male,0.0,FIT
884,Male,0.0,FIT
885,Male,0.0,FIT
886,Male,0.0,FIT
887,Male,0.0,FIT
888,Male,0.0,FIT
889,Male,0.0,FIT
890,Male,0.0,FIT
891,Male,0.0,FIT
892,Male,0.0,FIT
893,Male,0.0,FIT
894,Male,0.0,FIT
895,Male,0.0,FIT
896,Male,0.0,FIT
897,Male,0.0,FIT
898,Male,0.0,FIT
899,Male,0.0,FIT
900,Male,0.0,FIT
901,Male,0.0,FIT
902,Male,0.0,FIT
903,Male,0.0,FIT
904,Male,0.0,FIT
905,Male,0.0,FIT
906,Male,0.0,FIT
907,Male,0.0,FIT
908,Male,0.0,FIT
909,Male,0.0,FIT
910,Male,0.0,FIT
911,Male,0.0,FIT
912,Male,0.0,FIT
913,Male,0.0,FIT
914,Male,0.0,FIT
915,Male,0.0,FIT
916,Male,0.0,FIT
917,Male,0.0,FIT
918,Male,0.0,FIT
919,Male,0.0,FIT
920,Male,0.0,FIT
921,Male,0.0,FIT
922,Male,0.0,FIT
923,Male,0.0,FIT
924,Male,0.0,FIT
925,Male,0.0,FIT
926,Male,0.0,FIT
927,Male,0.0,FIT
928,Male,0.0,FIT
929,Male,0.0,FIT
930,Male,0.0,FIT
931,Male,0.0,FIT
932,Male,0.0,FIT
933,Male,0.0,FIT
934,Male,0.0,FIT
935,Male,0.0,FIT
936,Male,0.0,FIT
937,Male,0.0,FIT
938,Male,0.0,FIT
939,Male,0.0,FIT
940,Male,0.0,FIT
941,Male,0.0,FIT
942,Male,0.0,FIT
943,Male,0.0,FIT
944,Male,0.0,FIT
945,Male,0.0,FIT
946,Male,0.0,FIT
947,Male,0.0,FIT
948,Male,0.0,FIT
949,Male,0.0,FIT
950,Male,0.0,FIT
951,Male,0.0,FIT
952,Male,0.0,FIT
953,Male,0.0,FIT
954,Male,0.0,FIT
955,Male,0.0,FIT
956,Male,0.0,FIT
957,Male,0.0,FIT
958,Male,0.0,FIT
959,Male,0.0,FIT
960,Male,0.0,FIT
961,Male,0.0,FIT
962,Male,0.0,FIT
963,Male,0.0,FIT
964,Male,0.0,FIT
965,Male,0.0,FIT
966,Male,0.0,FIT
967,Male,0.0,FIT
968,Male,0.0,FIT
969,Male,0.0,FIT
970,Male,0.0,FIT
971,Male,0.0,FIT
972,Male,0.0,FIT
973,Male,0.0,FIT
974,Male,0.0,FIT
975,Male,0.0,FIT
976,Male,0.0,FIT
977,Male,0.0,FIT
978,Male,0.0,FIT
979,Male,0.0,FIT
980,Male,0.0,FIT
981,Male,0.0,FIT
982,Male,0.0,FIT
983,Male,0.0,FIT
984,Male,0.0,FIT
985,Male,0.0,FIT
986,Male,0.0,FIT
987,Male,0.0,FIT
988,Male,0.0,FIT
989,Male,0.0,FIT
990,Male,0.0,FIT
991,Male,0.0,FIT
992,Male,0.0,FIT
993,Male,0.0,FIT
994,Male,0.0,FIT
995,Male,0.0,FIT
996,Male,0.0,FIT
997,Male,0.0,FIT
998,Male,0.0,FIT
999,Male,0.0,FIT
1000,Male,0.0,FIT
1001,Male,0.0,FIT
1002,Male,0.0,FIT
1003,Male,0.0,FIT
1004,Male,0.0,FIT
1005,Male,0.0,FIT
1006,Male,0.0,FIT
1007,Male,0.0,FIT
1008,Male,0.0,FIT
1009,Male,0.0,FIT
1010,Male,0.0,FIT
1011,Male,0.0,FIT
1012,Male,0.0,FIT
1013,Male,0.0,FIT
1014,Male,0.0,FIT
1015,Male,0.0,FIT
1016,Male,0.0,FIT
1017,Male,0.0,FIT
1018,Male,0.0,FIT
1019,Male,0.0,FIT
1020,Male,0.0,FIT
1021,Male,0.0,FIT
1022,Male,0.0,FIT
1023,Male,0.0,FIT
1024,Male,0.0,FIT
1025,Male,0.0,FIT
1026,Male,0.0,FIT
1027,Male,0.0,FIT
1028,Male,0.0,FIT
1029,Male,0.0,FIT
1030,Male,0.0,FIT
1031,Male,0.0,FIT
1032,Male,0.0,FIT
1033,Male,0.0,FIT
1034,Male,0.0,FIT
1035,Male,0.0,FIT
1036,Male,0.0,FIT
1037,Male,0.0,FIT
1038,Male,0.0,FIT
1039,Male,0.0,FIT
1040,Male,0.0,FIT
1041,Male,0.0,FIT
1042,Male,0.0,FIT
1043,Male,0.0,FIT
1044,Male,0.0,FIT
1045,Male,0.0,FIT
1046,Male,0.0,FIT
1047,Male,0.0,FIT
1048,Male,0.0,FIT
1049,Male,0.0,FIT
1050,Male,0.0,FIT
1051,Male,0.0,FIT
1052,Male,0.0,FIT
